product,brand,salary_age,category,salary_type,pet_type,기능,weight,price,product_name,crud_protein,crud_fat,crud_fiber,crud_ash,ca,p,water
4241,80,3개월 이상,육포/져키/소시지,반려묘,2,,10개,3800,더캣츠 미니포켓 참치,32,3,,6,,,61
4242,80,3개월 이상,육포/져키/소시지,반려묘,2,,10개,3800,더캣츠 미니포켓 연어,28,4,,5,,,53
4243,80,3개월 이상,육포/져키/소시지,반려묘,2,,12개,1700,더캣츠 미니소세지(참치소세지),9.4,4.5,,2.6,,,70
4244,80,3개월 이상,육포/져키/소시지,반려묘,2,,12개,1700,더캣츠 미니소세지(연어소세지),9.4,4.5,,2.6,,,70
4245,80,3개월 이상,육포/져키/소시지,반려묘,2,,12개,1700,더캣츠 미니소세지(대구살소세지),9.4,4.5,,2.6,,,70
4246,80,3개월 이상,육포/져키/소시지,반려묘,2,,12개,1700,더캣츠 미니소세지(게맛살소세지),9.4,4.5,,2.6,,,70
4247,80,생후3개월 이후,육포/져키/소시지,반려묘,2,,70g,2300,더캣츠 미니스낵 야채&치킨큐브,11.89,1,1.8,4.03,,,18.04
4248,80,생후3개월 이후,육포/져키/소시지,반려묘,2,,70g,2300,더캣츠 미니스낵 멸치&치킨슬라이스,42,5,,8,,,26
4249,80,생후3개월 이후,육포/져키/소시지,반려묘,2,,70g,2300,더캣츠 미니스낵 대구&치킨 당근샌드위치,28,1.74,0.5,5,,,22.06
4250,80,생후3개월 이후,육포/져키/소시지,반려묘,2,,70g,2300,더캣츠 미니스낵 치킨&연어,34.83,5.7,0.03,5.31,,,24.53
4251,80,생후3개월 이후,육포/져키/소시지,반려묘,2,,70g,2300,더캣츠 미니스낵 대구&치킨당근큐브,28,1.74,0.5,5,,,22.06
4252,80,생후3개월 이후,육포/져키/소시지,반려묘,2,,70g,2300,더캣츠 미니스낵 멸치&치킨큐브,42,5,,8,,,26
4253,80,생후3개월 이후,육포/져키/소시지,반려묘,2,,70g,2300,더캣츠 미니스낵 멸치&오리슬라이스,48,8,,10,,,22
4254,80,생후3개월 이후,육포/져키/소시지,반려묘,2,,60g,2300,더캣츠 미니스낵 저염멸치,18.71,3.95,0.03,8.45,,,15.8
4255,246,3개월 이상,동결건조,"반려견, 반려묘 공용",3,,40g,7500,에프디트릿 순살 닭고기 트릿,60,7,,7,,,10
4256,246,3개월 이상,동결건조,"반려견, 반려묘 공용",3,,40g,7500,에프디트릿 순살 닭고기+호박,50,3,0.1,5,,,9
4257,246,3개월 이상,동결건조,"반려견, 반려묘 공용",3,,30g,7500,에프디트릿 닭심장,60,16,,7,,,7
4258,246,3개월 이상,동결건조,"반려견, 반려묘 공용",3,,55g,5500,에프디트릿 닭간,45,5,,9,,,10
4259,246,3개월 이상,동결건조,"반려견, 반려묘 공용",3,,40g,7500,에프디트릿 오리고기(안심),55,5,,3,,,10
4260,246,3개월 이상,동결건조,"반려견, 반려묘 공용",3,,40g,7500,에프디트릿 토끼,50,35,,3,,,6
4261,246,3개월 이상,동결건조,"반려견, 반려묘 공용",3,,45g,5500,에프디트릿 참치,55,5,,7,,,10
4262,246,3개월 이상,동결건조,"반려견, 반려묘 공용",3,,30g,5500,에프디트릿 대구,55,5,,2,,,10
4263,246,3개월 이상,동결건조,"반려견, 반려묘 공용",3,,40g,5500,에프디트릿 연어,50,8,,5,,,7
4264,246,3개월 이상,동결건조,"반려견, 반려묘 공용",3,,40g,8400,에프디트릿 북어,70,10,,15,,,15
4265,246,3개월 이상,동결건조,"반려견, 반려묘 공용",3,,50g,5500,에프디트릿 가자미,70,10,,15,,,15
4266,246,3개월 이상,동결건조,"반려견, 반려묘 공용",3,,25g,7500,에프디트릿 새우,60,10,,15,,,12
4267,246,3개월 이상,동결건조,"반려견, 반려묘 공용",3,,90g,13000,에프디트릿 소고기,75,13,,5,,,7
4268,246,3개월 이상,동결건조,"반려견, 반려묘 공용",3,,75g,18000,에프디트릿 장어,60,10,,30,,,14
4269,246,3개월 이상,동결건조,"반려견, 반려묘 공용",3,,75g,8000,에프디트릿 바나나,0.5,,10,15,,,30
4270,246,3개월 이상,동결건조,"반려견, 반려묘 공용",3,,70g,6000,에프디트릿 고구마,1,,15,15,,,20
4271,246,3개월 이상,동결건조,"반려견, 반려묘 공용",3,,40g,6000,에프디트릿 호박,5,,40,30,,,40
4272,246,3개월 이상,동결건조,"반려견, 반려묘 공용",3,,50g,6000,에프디트릿 배 ,0.5,,20,15,,,40
4273,246,3개월 이상,동결건조,"반려견, 반려묘 공용",3,,40g,6000,에프디트릿 당근,7,,7,7,,,8
4274,246,3개월 이상,동결건조,"반려견, 반려묘 공용",3,,70g,6000,에프디트릿 두부,50,,2,7,,,5
4275,246,3개월 이상,동결건조,"반려견, 반려묘 공용",3,,25g,6000,에프디트릿 딸기,2,,20,20,,,40
4276,246,3개월 이상,파우더,"반려견, 반려묘 공용",3,,30g,6000,에프디트릿 치킨 파우더,60,7,,7,,,10
4277,246,3개월 이상,파우더,"반려견, 반려묘 공용",3,,50g,10000,에프디트릿 새우 파우더 ,60,10,,15,,,12
4278,312,생후3개월 이상,파우치,반려묘,2,,7g,500,캣퓨어 미니스틱 참치&등푸른생선,8,5,1,2,0.01,0.2,80
4279,312,생후3개월 이상,파우치,반려묘,2,,7g,500,캣퓨어 미니스틱 참치&흰살생선,8.5,0.5,1,3,0.01,0.2,80
4280,312,생후3개월 이상,파우치,반려묘,2,,7g,500,캣퓨어 미니스틱 닭가슴살&연어,13.5,9,1,4,0.01,0.2,80
4281,312,생후3개월 이상,파우치,반려묘,2,,7g,500,캣퓨어 미니스틱 닭가슴살&씨푸드,10,1,1,3,0.01,0.2,80
4282,312,생후3개월 이상,파우치,반려묘,2,,7g*8개,3600,캣퓨어 미니스틱 딸기,10,2.5,1,4,0.01,0.2,80
4283,312,생후3개월 이상,파우치,반려묘,2,,7g*8개,3600,캣퓨어 미니스틱 사과,13,9,1,4,0.01,0.2,80
4284,312,생후3개월 이상,파우치,반려묘,2,,7g*8개,3600,캣퓨어 미니스틱 바나나,10,2.5,1,4,0.01,0.2,80
4285,312,생후3개월 이상,파우치,반려묘,2,,7g*8개,3600,캣퓨어 미니스틱 블루베리,13,9,1,4,0.01,0.2,80
4286,312,생후3개월 이상,파우치,반려묘,2,,10g,580,캣퓨어 퓨레스틱 연어와 닭가슴살,6.9,2,2.5,2.2,0.08,0.3,85
4287,312,생후3개월 이상,파우치,반려묘,2,,10g,580,캣퓨어 퓨레스틱 연어와 참치,6.9,2,2.5,2.2,0.08,0.3,85
4288,312,생후3개월 이상,파우치,반려묘,2,,10g,580,캣퓨어 퓨레스틱 닭가슴살과 참돔,9,1,0.1,3,0.01,0.1,90
4289,312,생후3개월 이상,파우치,반려묘,2,,10g,580,캣퓨어 퓨레스틱 닭가슴살과 새우살,9,1,0.1,3,0.01,0.1,90
4290,312,생후3개월 이상,캔,반려묘,2,,30g*6개,4500,캣퓨어 미니캔 닭가슴살,13,9,1,4,0.01,0.2,80
4291,312,생후3개월 이상,캔,반려묘,2,,30g*6개,4500,캣퓨어 미니캔 참치,8,5,1,2,0.01,0.2,80
4292,312,생후3개월 이상,캔,반려묘,2,,30g*6개,4500,캣퓨어 미니캔 게맛살,10,1.5,1,3,0.01,0.2,80
4293,312,생후3개월 이상,캔,반려묘,2,,30g*6개,4500,캣퓨어 미니캔 대구살,10,2.5,1,4,0.01,0.2,80
4294,312,생후3개월 이상,캔,반려묘,2,,30g*6개,3550,캣퓨어 미니어쳐 믹스 건강한 닭가슴살&흰살생선,10,2.5,1,4,0.01,0.2,80
4295,312,생후3개월 이상,캔,반려묘,2,,30g*6개,3550,캣퓨어 미니어쳐 믹스 참치&등푸른생선,8,5,1,2,0.01,0.2,80
4296,312,생후3개월 이상,캔,반려묘,2,,30g*6개,3550,캣퓨어 미니어쳐 믹스 참치&게살,9,0.5,1,3,0.01,0.2,80
4297,312,생후3개월 이상,캔,반려묘,2,,30g*6개,3550,캣퓨어 미니어쳐 믹스 참치&야채,9,2,1,3,0.01,0.2,80
4298,312,생후3개월 이상,파우치,반려묘,2,,80g,1000,캣퓨어 건강한 참치&도미 파우치,10,2,1,8,0.05,0.1,82
4299,312,생후3개월 이상,파우치,반려묘,2,,80g,1000,캣퓨어 건강한 참치&닭가슴살 파우치,11,9,1,4,0.01,0.2,80
4300,312,생후3개월 이상,파우치,반려묘,2,,80g,1000,캣퓨어 건강한 연어&고등어 파우치,10,5,1,3,0.05,0.1,82
4301,312,생후3개월 이상,파우치,반려묘,2,,80g,1000,캣퓨어 건강한 고등어 파우치,10,4,1,3,0.05,0.1,82
4302,312,생후3개월 이상,캔,반려묘,2,,100g,2000,캣퓨어 영양간식 사각캔 연어&닭가슴살,13,9,1,4,0.01,0.2,80
4303,312,생후3개월 이상,캔,반려묘,2,,100g,2000,캣퓨어 영양간식 사각캔 고등어&닭가슴살,11.5,10,1,4,0.01,0.2,80
4304,312,생후3개월 이상,캔,반려묘,2,,100g,2000,캣퓨어 영양간식 사각캔 참치&게맛살,9,0.5,1,3,0.01,0.2,80
4305,312,생후3개월 이상,캔,반려묘,2,,100g,2000,캣퓨어 영양간식 사각캔 참치&닭가슴살,11,9,1,4,0.01,0.2,80
4306,312,생후3개월 이상,파우치,반려묘,2,,10g*5개,1800,캣퓨어 비네츄럴 닭가슴살,9,1,0.1,3,0.01,0.1,90
4307,312,생후3개월 이상,파우치,반려묘,2,,10g*5개,1800,캣퓨어 비네츄럴 도미&참치,9,1,0.1,3,0.01,0.1,90
4308,312,생후3개월 이상,파우치,반려묘,2,,10g*5개,1800,캣퓨어 비네츄럴 연어&닭가슴살,9,1,0.1,3,0.01,0.1,90
4309,312,생후3개월 이상,파우치,반려묘,2,,10g*5개,1800,캣퓨어 비네츄럴 소고기&닭가슴살,9,1,0.1,3,0.01,0.1,90
4310,373,생후3개월 이상,육포/져키/소시지,반려견,1,,60g,3000,푸디웜 사슴 져키,10,3,4,9,0.17,0.1,28
4311,373,생후3개월 이상,육포/져키/소시지,반려견,1,,60g,3000,푸디웜 말고기 져키,10,3,4,9,0.17,0.1,28
4312,373,생후3개월 이상,육포/져키/소시지,반려견,1,,50g,3000,푸디웜 블루베리 츄잉,10,3,4,9,0.17,0.1,28
4313,373,생후3개월 이상,육포/져키/소시지,반려견,1,,50g,3000,푸디웜 고구마 츄잉,10,3,4,9,0.17,0.1,28
4314,373,생후3개월 이상,육포/져키/소시지,반려견,1,,30g,3000,푸디웜 말랑쫄깃 돼지귀,30,1.1,2.1,7.7,0.01,0.05,28
4315,373,생후3개월 이상,육포/져키/소시지,반려견,1,,4개,3000,푸디웜 오리 튼튼윙,30,1.1,2.1,7.7,0.01,0.05,28
4316,373,생후3개월 이상,육포/져키/소시지,반려견,1,,40g,3000,푸디웜 꼬꼬 닭안심,30,1.1,2.1,7.7,0.01,0.05,28
4317,373,생후3개월 이상,육포/져키/소시지,반려견,1,,15g,3000,푸디웜 북어 튼튼포,57.2,18.5,,9.2,,,18
4318,373,생후3개월 이상,덴탈껌,반려견,1,,14g*5개,4000,푸디웜 클로렐라 덴탈껌,10.1,0.4,4.1,9.1,0.01,0.1,20
4319,373,생후3개월 이상,덴탈껌,반려견,1,,14g*5개,4000,푸디웜 흰살생선 덴탈껌,10.1,0.4,4.1,9.1,0.01,0.1,20
4320,373,생후3개월 이상,종합영양제,"반려견, 반려묘 공용",3,,80g,6900,푸디웜 튼튼해서 #고마웜 (황태파우더),65,8,,10,,,12
4321,373,생후3개월 이상,종합영양제,"반려견, 반려묘 공용",3,,85g,6900,푸디웜 말끔해서 #고마웜 (소간파우더),50,13,,9,,,10
4322,373,생후3개월 이상,종합영양제,"반려견, 반려묘 공용",3,,85g,6900,푸디웜 윤기나서 #고마웜 (연어파우더),18,16,,8,,,10
4323,373,생후3개월 이상,종합영양제,"반려견, 반려묘 공용",3,,85g,6900,푸디웜 건강해서 #고마웜 (참치파우더),29,8,,8,,,10
4324,373,생후3개월 이상,파우치,반려묘,2,,8g,350,푸디웜 헬시츄 참치맛,8.46,1,0.48,0.78,0.008,0.06,87
4325,373,생후3개월 이상,파우치,반려묘,2,,8g,350,푸디웜 헬시츄 연어맛,6.9,0.22,2.4,3.8,0.008,0.05,87
4326,145,전연령용,파우치,반려묘,2,,15g*6개,3850,미아모아 스낵 몰트 크림,1,1.5,1.9,3,0.01,0.01,93.96
4327,145,전연령용,파우치,반려묘,2,,15g*6개,3850,미아모아 스낵 몰트 크림 및 치즈,1,7.5,1.9,3,,,93.96
4328,145,전연령용,파우치,반려묘,2,,15g*5개,3850,미아모아 스낵 키튼 크림,1,13,2.2,3,,,89.64
4329,145,전연령용,파우치,반려묘,2,,15g*6개,3850,미아모아 스낵 멀티 비타민 크림,1,1,5.7,3,0.05,0.05,93.96
4330,145,전연령용,파우치,반려묘,2,,15g*6개,3850,미아모아 스낵 소시지 크림,1,7.5,1.9,3,,,93.96
4331,145,전연령용,파우치,반려묘,2,,15g*6개,3850,미아모아 스낵 연어크림,4.2,3.5,0.5,2.2,0.1,0.1,90
4332,145,전연령용,파우치,반려묘,2,,15g*5개,3850,미아모아 스낵 순수 치즈크림,2.5,8,0.5,2,0.1,0.1,90
4333,129,3개월 이상,육포/져키/소시지,"반려견, 반려묘 공용",3,,200g,6500,마이리틀팜 치킨스틱,,,,,,,
4334,129,3개월 이상,육포/져키/소시지,"반려견, 반려묘 공용",3,,200g,6500,마이리틀팜 치킨슬라이스,,,,,,,
4335,129,3개월 이상,육포/져키/소시지,"반려견, 반려묘 공용",3,,200g,6500,마이리틀팜 치킨큐브,,,,,,,
4336,129,3개월 이상,육포/져키/소시지,"반려견, 반려묘 공용",3,,200g,6500,마이리틀팜 오리스틱,,,,,,,
4337,129,3개월 이상,육포/져키/소시지,"반려견, 반려묘 공용",3,,200g,6500,마이리틀팜 오리슬라이스,,,,,,,
4338,129,3개월 이상,육포/져키/소시지,"반려견, 반려묘 공용",3,,200g,6500,마이리틀팜 오리큐브,,,,,,,
4339,129,3개월 이상,육포/져키/소시지,"반려견, 반려묘 공용",3,,200g,6500,마이리틀팜 연어스틱,,,,,,,
4340,129,3개월 이상,육포/져키/소시지,"반려견, 반려묘 공용",3,,200g,6500,마이리틀팜 연어슬라이스,,,,,,,
4341,129,3개월 이상,육포/져키/소시지,"반려견, 반려묘 공용",3,,200g,6500,마이리틀팜 연어큐브,,,,,,,
4342,129,3개월 이상,육포/져키/소시지,"반려견, 반려묘 공용",3,,200g,6500,마이리틀팜 소고기스틱,,,,,,,
4343,129,3개월 이상,육포/져키/소시지,"반려견, 반려묘 공용",3,,200g,6500,마이리틀팜 소고기슬라이스,,,,,,,
4344,129,3개월 이상,육포/져키/소시지,"반려견, 반려묘 공용",3,,200g,6500,마이리틀팜 소고기큐브,,,,,,,
4345,292,3개월 이상,뼈/관절,반려견,1,,15개,9500,조인트맥스 트리플 스트랭스 소프트 츄,12.7,13.8,4.5,4.7,,,12.5
4346,292,3개월 이상,신장/요로,반려견,1,,60개,29000,조인트맥스 크랜베리 디만노스,8.24,9.06,3.35,4.17,0.58,0.45,8.29
4347,52,3개월 이상,뼈/관절,반려견,1,,75개,27000,뉴트리벳 힙&조인트 레귤라(1단계),19,9,10,5,0.1,0.2,8
4348,52,3개월 이상,뼈/관절,반려견,1,,75개,32000,뉴트리벳 힙&조인트 엑스트라(2단계),21,9,13,5,0.1,0.2,8
4349,52,3개월 이상,뼈/관절,반려견,1,,90개,41900,뉴트리벳 힙&조인트 어드밴스(3단계),30,8,2,8,0.1,0.3,9
4350,52,3개월 이상,종합영양제,반려견,1,,60개,15000,뉴트리벳 멀티비타민&미네랄,,,,,7,,
4351,52,3개월 이상,기타(건강보조),반려견,1,,60개,21000,뉴트리벳 알레르기 완화제,7,12,13,5,0.5,0.3,10
4352,52,3개월 이상,신장/요로,반려견,1,,90개,31900,뉴트리벳 방광건강/결석/요실금 영양보조제,,,,,,,
4353,52,3개월 이상,피부/모질,반려견,1,,192ml,24900,뉴트리벳 오메가3 알래스카 연어오일,,99,,,,,0.03
4354,52,3개월 이상,장/유산균,반려견,1,,2g*30개,19900,뉴트리벳 프로바이오틱스 100,,,,,,,
4355,52,3개월 이상,장/유산균,반려견,1,,120개,24900,뉴트리벳 프리&프로바이오틱스 유산균,,,,,,,
4356,52,3개월 이상,기타(건강보조),반려묘,2,,89ml,14900,뉴트리벳 고양이 헤어볼 연어,0.8,20.43,0.01,0.69,0.02,0.2,71.83
4357,52,3개월 이상,종합영양제,반려묘,2,,89ml,14900,뉴트리벳 고양이 멀티비타민,0.8,26,6.7,,,,45
4358,52,3개월 이상,신장/요로,반려묘,2,,89ml,14900,뉴트리벳 고양이 비뇨기건강 영양보조제,3.5,14.5,3.5,0.7,,,70
4359,168,생후6개월 이상,덴탈껌,반려견,1,피모관리,198g,14900,보니스 스킨앤코트 피모관리 Mini,7.9,0.6,0.04,3.2,,,12
4360,168,생후6개월 이상,덴탈껌,대형견용,1,피모관리,316g,14900,보니스 스킨앤코트 피모관리 Regular,7.9,0.6,0.04,3.2,,,12
4361,168,생후6개월 이상,덴탈껌,반려견,1,관절관리,300g,14900,보니스 힙앤조인트 관절관리 Mini,6,2.5,2,4,,,14
4362,168,생후6개월 이상,덴탈껌,반려견,1,관절관리,343g,17900,보니스 힙앤조인트 관절관리 Small,6,2.5,2,4,,,14
4363,168,생후6개월 이상,덴탈껌,대형견용,1,관절관리,317g,14900,보니스 힙앤조인트 관절관리 Regular,6,2.5,2,4,,,14
4364,168,3개월 이상,덴탈껌,반려견,1,치아관리,343.5g,17900,보니스 덴탈 치아관리 Mini,6,3,2,4,,,14
4365,168,3개월 이상,덴탈껌,반려견,1,치아관리,343.5g,14900,보니스 덴탈 치아관리 Small,6,3,2,4,,,14
4366,168,3개월 이상,덴탈껌,대형견용,1,치아관리,317g,14900,보니스 덴탈 치아관리 Regular,6,3,2,4,,,14
4367,168,생후6개월 이상,덴탈껌,반려견,1,분리불안 해소 ,343.5g,14900,보니스 카밍 분리불안해소 Regular,6,2.5,2,4,,,14
4368,213,3개월 이상,뼈/관절,"반려견, 반려묘 공용",3,,60g,24900,식스스텝 초록입홍합&상어연골,40.8,4.8,1.9,17.6,0.4,0.3,9.1
4369,213,3개월 이상,종합영양제,"반려견, 반려묘 공용",3,,2g*30개,15900,식스스텝 강아지 고양이 오메가3 크릴파우더,0.7,0.2,,0.2,,,5.9
4370,213,3개월 이상,종합영양제,"반려견, 반려묘 공용",3,,370ml,29000,식스스텝 오메가3 아이슬란드 피쉬오일,,99,,,,,0.1
4371,213,3개월 이상,종합영양제,"반려견, 반려묘 공용",3,,100mg,27900,식스스텝 밀크씨슬100mg+ 프로바이오틱스,,,,,,,
4372,213,3개월 이상,종합영양제,"반려견, 반려묘 공용",3,,235ml,21900,식스스텝 항산화제 울트라 안티옥시던트,,,,,,,
4373,183,3개월 이상,뼈/관절,"반려견, 반려묘 공용",3,,60g,45000,빅스비 조인트,15,2.5,1,9,,,11.5
4374,183,3개월 이상,장/유산균,"반려견, 반려묘 공용",3,,60g,43000,빅스비 다이제스쳔,9.5,3,3.5,8,,,13.5
4375,183,3개월 이상,피부/모질,"반려견, 반려묘 공용",3,,60g,43000,빅스비 스킨&코트 피부피모영양제,8.5,3.5,4,7.5,,,10.5
4376,183,3개월 이상,기타(건강보조),"반려견, 반려묘 공용",3,,60g,43000,빅스비 이뮤니티,7.68,,1.74,6.19,,,7.68
4377,306,3개월 이상,장/유산균,반려견,1,,1g*30개,35000,캐니오틱 츄어블 유산균,,,1.74,,,,
4378,306,3개월 이상,장/유산균,반려견,1,,15cc,38000,캐니오틱 프로바이오틱 페이스트,,,,,,,
4379,224,전연령용,동결건조,반려견,1,,10g*2개,9000,아베크맘마 살몬 텐더,54.9,24.5,2.6,5.2,,,5.9
4380,224,전연령용,동결건조,반려견,1,,12.5g*2개,8000,아베크맘마 치킨 텐더,71,1.9,0.6,8,,,11
4381,224,전연령용,동결건조,반려견,1,,15g,11000,아베크맘마 베지 플레이크,16.8,,7.5,5.8,,,18.8
4382,224,전연령용,동결건조,반려견,1,,20g,14000,아베크맘마 살몬 플레이크,40.8,23.3,3.5,4.1,,,11.1
4383,224,전연령용,동결건조,반려견,1,,20g,12000,아베크맘마 치킨 플레이크,54.5,6.6,5.3,4.5,,,13.8
4384,224,전연령용,기타(간식),반려견,1,,100g,16000,아베크맘마 베지 토핑 샐러드,15.5,,9.4,7,,,18.4
4385,224,전연령용,기타(간식),반려견,1,,100g,20500,아베크맘마 황태 토핑 샐러드,41.4,2.4,3.6,6,,,16.6
4386,161,생후3개월령이후,신장/요로,반려묘,2,,10g*14개,15400,베츠 닥터퓌레 유리너리 케어,8,0.5,0.2,1.5,0.06,0.21,85
4387,161,생후3개월령이후,기타(간식),반려견,1,,105g,8000,베츠 고메 비프스톡,3,0.5,0.1,0.8,0.025,0.12,95
4388,161,생후3개월령이후,뼈/관절,반려견,1,,10g*14개,18000,베츠 닥터퓌레 조인트 케어,10,4.5,0.25,1.5,0.08,0.21,85
4389,71,3개월 이상,덴탈껌,반려견,1,치석제거,30g*10개,18900,닥터페트라 수의사가 만든 치석제거 덴탈껌 펫즐(피부),5,0.5,10,5,0.01,0.3,19
4390,71,3개월 이상,덴탈껌,반려견,1,치석제거,30g*10개,18900,닥터페트라 수의사가 만든 치석제거 덴탈껌 펫즐(입냄새),5,0.5,10,5,0.01,0.3,19
4391,71,3개월 이상,덴탈껌,반려견,1,치석제거,30g*10개,22500,닥터페트라 수의사가 만든 치석제거 덴탈껌 펫즐(관절),5,0.5,10,5,0.01,0.3,19
4392,71,3개월 이상,종합영양제,"반려견, 반려묘 공용",3,,3g*10개,13500,닥터페트라 제로스멜솔루션,,,,,,,
4393,261,전연령,파우치,반려묘,2,,70g,2000,완피 크리미 퓨레 모질개선 참치와 연어,6.5,0.1,1,2,0.2,0.15,90
4394,261,전연령,파우치,반려묘,2,,70g,2000,완피 크리미 퓨레 건강하게 참치와 새우,6.5,0.1,1,2,0.1,0.1,90
4395,261,전연령,파우치,반려묘,2,,70g,2000,완피 크리미 퓨레 속이편한 참치와 대구,6.5,0.1,1,2,0.05,0.05,90
4396,261,전연령,파우치,반려묘,2,,70g,2500,완피 크리미 퓨레 까다롭게 참치와 가리비,6.5,0.1,1,2,0.05,0.05,90
4397,261,전연령,파우치,반려묘,2,,70g,2500,완피 크리미 퓨레 맛이좋은 닭고기,6.5,0.1,1,2,0.15,0.2,90
4398,5,생후3개월 이상,육포/져키/소시지,반려견,1,,200g,6740,개이득 스몰바이트,40.99,4.12,0.03,6.65,,,25.93
4399,5,생후3개월 이상,육포/져키/소시지,반려견,1,,200g,5000,개이득 소 큐브,40.99,4.12,0.03,6.65,,,25.93
4400,5,생후3개월 이상,육포/져키/소시지,반려견,1,,200g,5000,개이득 소 슬라이스,40.99,4.12,0.03,6.65,,,25.93
4401,5,생후3개월 이상,육포/져키/소시지,반려견,1,,200g,3600,개이득 연어 큐브,25.56,5.24,0.03,5.9,,,19
4402,5,생후3개월 이상,육포/져키/소시지,반려견,1,,200g,5000,개이득 연어 슬라이스,40.99,4.12,0.03,6.65,,,25.93
